timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680425881988,15593,Login,200,OK,Thread Group 1-171,text,true,,816,511,300,300,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15593,0,1130
1680425881480,15593,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-171,,true,,816,511,300,300,null,15593,509,1130
1680425881975,15645,Login,200,OK,Thread Group 1-102,text,true,,821,507,299,299,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15644,0,1126
1680425882000,15620,Login,200,OK,Thread Group 1-35,text,true,,813,509,299,299,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15620,0,1103
1680425881276,15645,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-102,,true,,821,507,299,299,null,15644,699,1126
1680425881066,15620,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,true,,813,509,299,299,null,15620,934,1103
1680425881986,15637,Login,200,OK,Thread Group 1-8,text,true,,812,508,297,297,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15637,0,1117
1680425882003,15621,Login,200,OK,Thread Group 1-91,text,true,,817,505,297,297,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15621,0,1099
1680425881235,15621,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,817,505,297,297,null,15621,768,1099
1680425880988,15637,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,812,508,297,297,null,15637,999,1117
1680425881994,15631,Login,200,OK,Thread Group 1-54,text,true,,807,503,295,295,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15631,0,1125
1680425881124,15631,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-54,,true,,807,503,295,295,null,15631,871,1125
1680425881986,15639,Login,200,OK,Thread Group 1-145,text,true,,824,515,295,295,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15639,0,1135
1680425881400,15639,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-145,,true,,824,515,295,295,null,15639,587,1135
1680425882002,15625,Login,200,OK,Thread Group 1-226,text,true,,813,507,293,293,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15625,0,1104
1680425881646,15625,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-226,,true,,813,507,293,293,null,15625,356,1104
1680425882000,15628,Login,200,OK,Thread Group 1-287,text,true,,815,504,292,292,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15628,0,1100
1680425881821,15628,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-287,,true,,815,504,292,292,null,15628,179,1100
1680425881977,15654,Login,200,OK,Thread Group 1-70,text,true,,808,506,291,291,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15654,0,1135
1680425881179,15654,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-70,,true,,808,506,291,291,null,15654,799,1135
1680425882002,15631,Login,200,OK,Thread Group 1-13,text,true,,815,510,290,290,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15630,0,1100
1680425881000,15631,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,815,510,290,290,null,15630,1002,1100
1680425881973,15660,Login,200,OK,Thread Group 1-300,text,true,,815,505,289,289,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15660,0,1145
1680425881861,15660,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-300,,true,,815,505,289,289,null,15660,112,1145
1680425882003,15632,Login,200,OK,Thread Group 1-157,text,true,,812,506,288,288,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15632,0,1128
1680425881436,15632,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-157,,true,,812,506,288,288,null,15632,567,1128
1680425882005,15635,Login,200,OK,Thread Group 1-125,text,true,,814,511,287,287,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15635,0,1131
1680425881341,15635,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-125,,true,,814,511,287,287,null,15635,664,1131
1680425882003,15637,Login,200,OK,Thread Group 1-156,text,true,,811,502,287,287,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15637,0,1111
1680425881432,15637,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-156,,true,,811,502,287,287,null,15637,571,1111
1680425881977,15663,Login,200,OK,Thread Group 1-67,text,true,,813,507,287,287,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15663,0,1126
1680425881161,15663,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-67,,true,,813,507,287,287,null,15663,817,1126
1680425881968,15673,Login,200,OK,Thread Group 1-191,text,true,,814,507,287,287,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15673,0,1134
1680425881542,15673,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-191,,true,,814,507,287,287,null,15673,426,1134
1680425881985,15655,Login,200,OK,Thread Group 1-14,text,true,,817,508,287,287,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15655,0,1116
1680425881005,15655,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,817,508,287,287,null,15655,981,1116
1680425881997,15644,Login,200,OK,Thread Group 1-197,text,true,,816,508,286,286,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15644,0,1110
1680425881999,15642,Login,200,OK,Thread Group 1-76,text,true,,807,505,286,286,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15642,0,1118
1680425881558,15644,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-197,,true,,816,508,286,286,null,15644,439,1110
1680425881190,15642,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-76,,true,,807,505,286,286,null,15642,809,1118
1680425882002,15641,Login,200,OK,Thread Group 1-124,text,true,,813,505,280,280,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15641,0,1106
1680425881338,15641,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-124,,true,,813,505,280,280,null,15641,664,1106
1680425882005,15639,Login,200,OK,Thread Group 1-166,text,true,,816,506,279,279,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15639,0,1104
1680425881463,15639,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-166,,true,,816,506,279,279,null,15639,542,1104
1680425882000,15653,Login,200,OK,Thread Group 1-153,text,true,,821,507,278,278,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15653,0,1123
1680425881990,15663,Login,200,OK,Thread Group 1-250,text,true,,812,514,278,278,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15663,0,1111
1680425881998,15655,Login,200,OK,Thread Group 1-139,text,true,,820,511,278,278,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15655,0,1116
1680425881425,15653,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-153,,true,,821,507,278,278,null,15653,575,1123
1680425881978,15675,Login,200,OK,Thread Group 1-277,text,true,,815,508,278,278,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15675,0,1123
1680425881794,15675,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-277,,true,,815,508,278,278,null,15675,184,1123
1680425881716,15663,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-250,,true,,812,514,278,278,null,15663,274,1111
1680425881377,15655,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-139,,true,,820,511,278,278,null,15655,621,1116
1680425881969,15685,Login,200,OK,Thread Group 1-129,text,true,,820,510,278,278,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15685,0,1162
1680425882000,15654,Login,200,OK,Thread Group 1-292,text,true,,809,507,278,278,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15654,0,1103
1680425881353,15685,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-129,,true,,820,510,278,278,null,15685,616,1162
1680425881840,15654,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-292,,true,,809,507,278,278,null,15654,160,1103
1680425882000,15655,Login,200,OK,Thread Group 1-182,text,true,,812,505,272,272,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15655,0,1136
1680425881523,15655,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-182,,true,,812,505,272,272,null,15655,477,1136
1680425881996,15661,Login,200,OK,Thread Group 1-293,text,true,,808,507,271,271,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15661,0,1118
1680425881973,15684,Login,200,OK,Thread Group 1-15,text,true,,818,505,271,271,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15684,0,1161
1680425881840,15661,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-293,,true,,808,507,271,271,null,15661,156,1118
1680425881009,15684,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,818,505,271,271,null,15684,964,1161
1680425882003,15655,Login,200,OK,Thread Group 1-296,text,true,,820,510,269,269,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15655,0,1140
1680425881852,15655,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-296,,true,,820,510,269,269,null,15655,151,1140
1680425881978,15683,Login,200,OK,Thread Group 1-194,text,true,,810,508,268,268,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15683,0,1144
1680425881555,15683,Test Fragment,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-194,,true,,810,508,268,268,null,15683,424,1144
1680425881988,15675,Login,200,OK,Thread Group 1-251,text,true,,809,506,267,267,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15675,0,1127
1680425881995,15668,Login,200,OK,Thread Group 1-16,text,true,,806,504,267,267,https://api.test-applicant.talent-troop.com/api/public/applicant-signin,15668,0,1149
